ACCOUNT_NUMBER,MPXN,FUEL_TYPE,METER_SERIAL_NUMBER,METER_TYPE,METER_STATUS,EFFECTIVE_FROM,EFFECTIVE_TO,IS_CURRENT
6000011845,4764005440823,Electricity,MTR33782008,Traditional,Active,2026-05-09,9999-12-31,True
6000005224,7406419569078,Electricity,MTR45064775,Traditional,Active,2026-03-09,9999-12-31,True
6000044594,2497222526664,Electricity,MTR33667968,Smart,Active,2025-11-22,9999-12-31,True
6000040953,9032660829212,Electricity,MTR75709001,Traditional,Active,2023-12-18,2026-02-11,False
6000040953,9032660829212,Electricity,MTR75709001,Smart,Active,2026-02-11,9999-12-31,True
6000009195,8956004334375,Electricity,MTR74110131,Smart,Active,2026-02-18,9999-12-31,True
6000046732,8785293702111,Electricity,MTR63227658,Traditional,Active,2024-06-23,9999-12-31,True
6000000827,1363119441757,Electricity,MTR52750202,Traditional,Active,2024-09-04,2025-03-07,False
6000000827,1363119441757,Electricity,MTR52750202,Smart,Active,2025-03-07,9999-12-31,True
6000041711,4702565419485,Electricity,MTR76244076,Traditional,Active,2025-02-01,9999-12-31,True
6000031323,2855733575968,Electricity,MTR91990051,Smart,Active,2024-03-28,9999-12-31,True
6000023232,7240334327039,Electricity,MTR59470815,Traditional,Active,2024-01-28,9999-12-31,True
6000004628,4147358719482,Electricity,MTR71693079,Traditional,Active,2025-01-14,9999-12-31,True
6000034481,1546658010878,Electricity,MTR94398314,Smart,Active,2025-10-26,9999-12-31,True
6000018422,3091535750582,Electricity,MTR18031538,Traditional,Active,2025-11-29,9999-12-31,True
6000014141,5524823595555,Electricity,MTR70364377,Traditional,Active,2023-06-05,9999-12-31,True
6000000436,9025578408191,Electricity,MTR39829112,Smart,Active,2024-09-09,9999-12-31,True
6000011429,4661377947227,Electricity,MTR12385835,Traditional,Active,2024-09-18,9999-12-31,True
6000005226,6839491945316,Electricity,MTR39218974,Smart,Active,2022-10-17,9999-12-31,True
6000046257,5114893052398,Electricity,MTR22119405,Traditional,Active,2025-05-05,9999-12-31,True
6000046711,7148571223220,Electricity,MTR43587604,Traditional,Active,2026-03-22,9999-12-31,True
6000014172,1771578562282,Electricity,MTR80119776,Traditional,Active,2025-02-07,9999-12-31,True
6000030041,8553132902852,Electricity,MTR88961897,Traditional,Active,2025-09-17,9999-12-31,True
6000018107,2688584464263,Electricity,MTR64588508,Traditional,Active,2025-10-09,2026-07-28,False
6000018107,2688584464263,Electricity,MTR64588508,Smart,Active,2026-07-28,9999-12-31,True
6000013179,3081753148686,Electricity,MTR11094339,Traditional,Active,2025-02-25,9999-12-31,True
6000001459,3519557167775,Electricity,MTR78421743,Traditional,Active,2023-09-07,9999-12-31,True
6000042682,1973148274581,Electricity,MTR59783061,Smart,Active,2026-01-17,9999-12-31,True
6000007410,6334108962297,Electricity,MTR22027963,Traditional,Active,2023-09-19,2025-07-06,False
6000007410,6334108962297,Electricity,MTR22027963,Smart,Active,2025-07-06,9999-12-31,True
6000044968,8590804634887,Electricity,MTR31487386,Traditional,Active,2023-03-27,9999-12-31,True
6000007847,4004540026162,Electricity,MTR90017287,Smart,Active,2023-06-27,9999-12-31,True
6000018420,3605226815448,Electricity,MTR76225445,Traditional,Active,2023-03-14,9999-12-31,True
6000040544,6267392241080,Electricity,MTR20906356,Traditional,Active,2022-11-13,9999-12-31,True
6000019436,7687727838565,Electricity,MTR86268331,Traditional,Active,2022-10-01,9999-12-31,True
6000032683,1675382032122,Electricity,MTR63881052,Smart,Active,2026-01-20,9999-12-31,True
6000040299,7414231100987,Electricity,MTR98154801,Traditional,Active,2025-10-25,2026-03-13,False
6000040299,7414231100987,Electricity,MTR98154801,Smart,Active,2026-03-13,9999-12-31,True
6000047198,3609554693039,Electricity,MTR76409794,Traditional,Active,2023-04-23,9999-12-31,True
6000048419,7820322742516,Electricity,MTR40218131,Traditional,Active,2023-02-17,9999-12-31,True
6000045543,1550791458385,Electricity,MTR57171531,Smart,Active,2023-04-05,9999-12-31,True
6000040654,5691438256165,Electricity,MTR43375415,Smart,Active,2024-02-17,9999-12-31,True
6000030341,3506240377517,Electricity,MTR26275940,Traditional,Active,2026-04-23,9999-12-31,True
6000034916,9359798256464,Electricity,MTR87727066,Traditional,Active,2025-12-31,9999-12-31,True
6000038410,2909546323533,Electricity,MTR51572435,Traditional,Active,2026-07-03,9999-12-31,True
6000030331,2047823483673,Electricity,MTR30170851,Traditional,Active,2022-08-21,2025-07-01,False
6000030331,2047823483673,Electricity,MTR30170851,Smart,Active,2025-07-01,9999-12-31,True
6000042325,6942471875520,Electricity,MTR22983681,Smart,Active,2024-01-07,9999-12-31,True
6000039952,2641624225930,Electricity,MTR47215461,Traditional,Active,2023-06-16,2025-05-15,False
6000039952,2641624225930,Electricity,MTR47215461,Smart,Active,2025-05-15,9999-12-31,True
6000019137,6087214453688,Electricity,MTR97700850,Traditional,Active,2024-02-01,2026-05-09,False
6000019137,6087214453688,Electricity,MTR97700850,Smart,Active,2026-05-09,9999-12-31,True
6000044492,5314410731829,Electricity,MTR51475685,Smart,Active,2022-09-30,9999-12-31,True
6000019716,7365696039413,Electricity,MTR29353582,Traditional,Active,2023-09-12,2025-11-29,False
6000019716,7365696039413,Electricity,MTR29353582,Smart,Active,2025-11-29,9999-12-31,True
6000016704,2365533835142,Electricity,MTR62739440,Smart,Active,2022-10-04,9999-12-31,True
6000048622,4638720331633,Electricity,MTR28559848,Smart,Active,2024-02-10,9999-12-31,True
6000044496,6302127343583,Electricity,MTR95747258,Traditional,Active,2022-12-12,2025-03-01,False
6000044496,6302127343583,Electricity,MTR95747258,Traditional,Faulty,2025-03-01,2025-04-01,False
6000044496,6302127343583,Electricity,MTR95747258,Traditional,Active (Replaced),2025-04-01,9999-12-31,True
6000022432,3053151421222,Electricity,MTR23755710,Smart,Active,2024-11-27,9999-12-31,True
6000014396,2854455592547,Electricity,MTR41153839,Traditional,Active,2024-01-14,2024-09-21,False
6000014396,2854455592547,Electricity,MTR41153839,Smart,Active,2024-09-21,9999-12-31,True
6000046803,4892016332620,Electricity,MTR39130312,Smart,Active,2024-10-20,9999-12-31,True
6000022452,4365338522878,Electricity,MTR70298249,Traditional,Active,2025-03-22,2026-05-23,False
6000022452,4365338522878,Electricity,MTR70298249,Smart,Active,2026-05-23,9999-12-31,True
6000011938,6929973290706,Electricity,MTR45875293,Smart,Active,2022-08-14,9999-12-31,True
6000025266,8282048964297,Electricity,MTR44913444,Smart,Active,2023-02-06,9999-12-31,True
6000036115,2380995401673,Electricity,MTR93988943,Smart,Active,2023-08-30,9999-12-31,True
6000038195,9814645584266,Electricity,MTR39671031,Traditional,Active,2022-11-25,9999-12-31,True
6000031038,7724909935710,Electricity,MTR39663845,Traditional,Active,2026-07-21,9999-12-31,True
6000038501,9285661501082,Electricity,MTR70269762,Traditional,Active,2023-05-02,2025-12-10,False
6000038501,9285661501082,Electricity,MTR70269762,Smart,Active,2025-12-10,9999-12-31,True
6000008680,2871343328771,Electricity,MTR60645760,Traditional,Active,2022-07-27,9999-12-31,True
6000010827,4635604913659,Electricity,MTR60772439,Traditional,Active,2024-09-03,9999-12-31,True
6000039526,3163964167221,Electricity,MTR89978571,Traditional,Active,2024-04-02,9999-12-31,True
6000015888,3919763703440,Electricity,MTR96226519,Smart,Active,2024-09-13,9999-12-31,True
6000002186,2101743003736,Electricity,MTR41574201,Smart,Active,2026-02-06,9999-12-31,True
6000035085,6996112279446,Electricity,MTR73654524,Smart,Active,2025-08-19,9999-12-31,True
6000009544,2573455250566,Electricity,MTR63091531,Traditional,Active,2024-04-28,9999-12-31,True
6000021210,1524078518253,Electricity,MTR89549569,Traditional,Active,2025-01-17,9999-12-31,True
6000024107,1731945095586,Electricity,MTR76603979,Traditional,Active,2022-08-20,9999-12-31,True
6000017854,7117718755902,Electricity,MTR85781646,Traditional,Active,2026-03-10,9999-12-31,True
6000014825,3703201362850,Electricity,MTR16745201,Traditional,Active,2022-08-28,2025-11-17,False
6000014825,3703201362850,Electricity,MTR16745201,Smart,Active,2025-11-17,9999-12-31,True
6000000450,8601466200505,Electricity,MTR65595397,Traditional,Active,2026-05-11,9999-12-31,True
6000040191,2200796421571,Electricity,MTR25822292,Traditional,Active,2024-02-07,2026-04-11,False
6000040191,2200796421571,Electricity,MTR25822292,Smart,Active,2026-04-11,9999-12-31,True
6000005872,3417699082922,Electricity,MTR10308565,Smart,Active,2024-11-12,9999-12-31,True
6000024711,8106136831873,Electricity,MTR14067939,Traditional,Active,2022-10-12,2025-08-30,False
6000024711,8106136831873,Electricity,MTR14067939,Smart,Active,2025-08-30,9999-12-31,True
6000030500,3934838321213,Electricity,MTR98871797,Smart,Active,2023-05-17,9999-12-31,True
6000038186,2569738369259,Electricity,MTR16257983,Traditional,Active,2025-11-10,9999-12-31,True
6000022471,9406939676491,Electricity,MTR85929810,Smart,Active,2025-05-28,9999-12-31,True
6000037669,2911012977661,Electricity,MTR73883592,Traditional,Active,2026-08-03,9999-12-31,True
6000010684,6312921171529,Electricity,MTR23688177,Smart,Active,2023-10-28,9999-12-31,True
6000034076,2870466971304,Electricity,MTR40845070,Smart,Active,2023-11-02,9999-12-31,True
6000047133,4448221483682,Electricity,MTR16730871,Smart,Active,2023-01-01,9999-12-31,True
6000019791,7248574918948,Electricity,MTR67823111,Traditional,Active,2023-07-08,9999-12-31,True
6000008858,7366350199127,Electricity,MTR77262978,Traditional,Active,2023-05-29,2025-10-22,False
6000008858,7366350199127,Electricity,MTR77262978,Smart,Active,2025-10-22,9999-12-31,True
6000045760,9365124048116,Electricity,MTR14728075,Traditional,Active,2024-02-07,2026-01-06,False
6000045760,9365124048116,Electricity,MTR14728075,Smart,Active,2026-01-06,9999-12-31,True
6000005976,1458212462547,Electricity,MTR41206829,Traditional,Active,2023-01-09,9999-12-31,True
6000011680,2823889061669,Electricity,MTR87018454,Smart,Active,2026-07-04,9999-12-31,True
6000017632,1561456822462,Electricity,MTR12390807,Traditional,Active,2025-02-26,9999-12-31,True
6000049581,8640663025080,Electricity,MTR28256325,Traditional,Active,2025-05-23,9999-12-31,True
6000008005,8956417976398,Electricity,MTR57420307,Traditional,Active,2023-02-09,9999-12-31,True
6000029978,9688572301141,Electricity,MTR76186054,Traditional,Active,2025-05-02,9999-12-31,True
6000012473,6508482994576,Electricity,MTR35240176,Traditional,Active,2025-08-23,2025-09-07,False
6000012473,6508482994576,Electricity,MTR35240176,Smart,Active,2025-09-07,9999-12-31,True
6000006112,5619792638169,Electricity,MTR50055760,Traditional,Active,2022-11-22,2025-10-18,False
6000006112,5619792638169,Electricity,MTR50055760,Smart,Active,2025-10-18,9999-12-31,True
6000044582,2016068648006,Electricity,MTR89458508,Traditional,Active,2024-09-15,2025-11-03,False
6000044582,2016068648006,Electricity,MTR89458508,Smart,Active,2025-11-03,9999-12-31,True
6000001329,5625958665226,Electricity,MTR86086072,Smart,Active,2025-04-05,9999-12-31,True
6000049493,3584466413824,Electricity,MTR74959061,Traditional,Active,2023-06-08,2025-10-31,False
6000049493,3584466413824,Electricity,MTR74959061,Smart,Active,2025-10-31,9999-12-31,True
6000010731,2152275495458,Electricity,MTR67949844,Traditional,Active,2025-08-28,2025-09-25,False
6000010731,2152275495458,Electricity,MTR67949844,Smart,Active,2025-09-25,9999-12-31,True
6000036819,6339446422239,Electricity,MTR57302682,Smart,Active,2025-02-10,9999-12-31,True
6000039491,3619535442478,Electricity,MTR47529736,Traditional,Active,2024-10-28,2025-09-16,False
6000039491,3619535442478,Electricity,MTR47529736,Smart,Active,2025-09-16,9999-12-31,True
6000046060,6986997845389,Electricity,MTR51207386,Traditional,Active,2025-11-18,2026-05-12,False
6000046060,6986997845389,Electricity,MTR51207386,Smart,Active,2026-05-12,9999-12-31,True
6000046187,6260976934029,Electricity,MTR59732954,Smart,Active,2026-06-10,9999-12-31,True
6000044670,5351078914018,Electricity,MTR51004698,Traditional,Active,2026-06-26,9999-12-31,True
6000014646,5861302620157,Electricity,MTR67338464,Traditional,Active,2026-02-10,9999-12-31,True
6000014697,8294463649809,Electricity,MTR64612271,Traditional,Active,2024-09-11,9999-12-31,True
6000036081,1179758487733,Electricity,MTR97603171,Smart,Active,2026-03-18,9999-12-31,True
6000010439,5117589642123,Electricity,MTR39721120,Traditional,Active,2022-11-20,2025-06-04,False
6000010439,5117589642123,Electricity,MTR39721120,Smart,Active,2025-06-04,9999-12-31,True
6000024626,5407849791613,Electricity,MTR20125206,Traditional,Active,2024-11-24,9999-12-31,True
6000008850,9777895668482,Electricity,MTR91517896,Traditional,Active,2026-01-15,9999-12-31,True
6000022088,4437765570946,Electricity,MTR81720913,Smart,Active,2024-03-06,9999-12-31,True
6000021112,8735306307265,Electricity,MTR69398726,Traditional,Active,2023-03-08,9999-12-31,True
6000015542,6774867028793,Electricity,MTR97842089,Smart,Active,2025-07-20,9999-12-31,True
6000027586,4967307499084,Electricity,MTR87943275,Traditional,Active,2023-05-08,9999-12-31,True
6000049941,2549896929862,Electricity,MTR81846009,Traditional,Active,2024-05-26,2026-03-18,False
6000049941,2549896929862,Electricity,MTR81846009,Smart,Active,2026-03-18,9999-12-31,True
6000009690,4521932552045,Electricity,MTR47515646,Traditional,Active,2022-07-30,2025-08-09,False
6000009690,4521932552045,Electricity,MTR47515646,Smart,Active,2025-08-09,9999-12-31,True
6000021950,5267605700152,Electricity,MTR47403967,Smart,Active,2023-03-26,9999-12-31,True
6000023583,3858589128555,Electricity,MTR52825695,Smart,Active,2025-07-25,9999-12-31,True
6000027511,3527848733306,Electricity,MTR67918256,Traditional,Active,2023-10-24,9999-12-31,True
6000046278,7761708265157,Electricity,MTR69118239,Smart,Active,2025-11-24,9999-12-31,True
6000020918,2071760336717,Electricity,MTR63034161,Traditional,Active,2024-07-17,9999-12-31,True
6000041664,1230340237143,Electricity,MTR27616405,Smart,Active,2026-02-27,9999-12-31,True
6000048429,7199824838914,Electricity,MTR71166159,Traditional,Active,2023-10-11,2026-06-04,False
6000048429,7199824838914,Electricity,MTR71166159,Smart,Active,2026-06-04,9999-12-31,True
6000032748,7226184998963,Electricity,MTR17143890,Traditional,Active,2025-07-16,9999-12-31,True
6000015787,2227248990311,Electricity,MTR19009167,Traditional,Active,2023-11-01,9999-12-31,True
6000014847,7709166035095,Electricity,MTR41578910,Smart,Active,2026-07-20,9999-12-31,True
6000021642,1442246509689,Electricity,MTR66750898,Traditional,Active,2022-12-20,2024-08-17,False
6000021642,1442246509689,Electricity,MTR66750898,Smart,Active,2024-08-17,9999-12-31,True
6000034772,5142411488550,Electricity,MTR47707351,Traditional,Active,2024-04-05,2026-05-14,False
6000034772,5142411488550,Electricity,MTR47707351,Smart,Active,2026-05-14,9999-12-31,True
6000033981,8203393720480,Electricity,MTR32263990,Traditional,Active,2024-05-09,9999-12-31,True
6000027783,5734320981223,Electricity,MTR59758065,Traditional,Active,2024-08-31,2026-01-13,False
6000027783,5734320981223,Electricity,MTR59758065,Smart,Active,2026-01-13,9999-12-31,True
6000049164,4226906215201,Electricity,MTR41869313,Traditional,Active,2023-01-31,9999-12-31,True
6000013480,4243325550328,Electricity,MTR60710881,Traditional,Active,2025-07-12,9999-12-31,True
6000020346,5657681028687,Electricity,MTR26996877,Smart,Active,2023-03-20,9999-12-31,True
6000038821,4699072319007,Electricity,MTR52102369,Traditional,Active,2024-06-12,9999-12-31,True
6000042847,2733593413776,Electricity,MTR34703337,Traditional,Active,2023-12-07,2025-05-20,False
6000042847,2733593413776,Electricity,MTR34703337,Smart,Active,2025-05-20,9999-12-31,True
6000035600,5316773514271,Electricity,MTR17252624,Smart,Active,2024-12-26,9999-12-31,True
6000005218,9599158053922,Electricity,MTR95889847,Traditional,Active,2023-08-07,2025-01-05,False
6000005218,9599158053922,Electricity,MTR95889847,Smart,Active,2025-01-05,9999-12-31,True
6000023091,5466831867487,Electricity,MTR57954688,Traditional,Active,2024-03-21,2025-09-29,False
6000023091,5466831867487,Electricity,MTR57954688,Smart,Active,2025-09-29,9999-12-31,True
6000026390,9446307229644,Electricity,MTR82110210,Traditional,Active,2024-10-06,2025-05-08,False
6000026390,9446307229644,Electricity,MTR82110210,Smart,Active,2025-05-08,9999-12-31,True
6000039782,4115321587105,Electricity,MTR28260846,Traditional,Active,2025-01-12,9999-12-31,True
6000010716,2326764839808,Electricity,MTR93406415,Smart,Active,2025-05-22,9999-12-31,True
6000041657,5794766852753,Electricity,MTR64616302,Traditional,Active,2024-01-08,9999-12-31,True
6000026536,2623923381590,Electricity,MTR67097236,Smart,Active,2024-10-18,9999-12-31,True
6000001003,3636348329080,Electricity,MTR69308289,Traditional,Active,2025-11-16,9999-12-31,True
6000028945,1399661557178,Electricity,MTR10018500,Traditional,Active,2025-09-06,2025-12-19,False
6000028945,1399661557178,Electricity,MTR10018500,Smart,Active,2025-12-19,9999-12-31,True
6000029543,5522470722668,Electricity,MTR30417428,Traditional,Active,2024-07-20,9999-12-31,True
6000001105,5236029085168,Electricity,MTR95548097,Traditional,Active,2023-09-08,9999-12-31,True
6000017031,9670859752053,Electricity,MTR84658657,Traditional,Active,2022-12-18,9999-12-31,True
6000028390,3684032094007,Electricity,MTR63310875,Smart,Active,2025-08-27,9999-12-31,True
6000028668,5148823698731,Electricity,MTR82868532,Traditional,Active,2023-12-06,9999-12-31,True
6000025360,6293071649760,Electricity,MTR76447496,Smart,Active,2023-07-05,9999-12-31,True
6000020781,4795205986938,Electricity,MTR35153115,Smart,Active,2024-10-04,9999-12-31,True
6000044240,8098053023069,Electricity,MTR31156337,Traditional,Active,2026-02-07,2026-03-15,False
6000044240,8098053023069,Electricity,MTR31156337,Smart,Active,2026-03-15,9999-12-31,True
6000040282,5320221239225,Electricity,MTR74270097,Smart,Active,2025-09-24,9999-12-31,True
