CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
295,6000044923,2024-08-04,Inbound,Service - General,16078.0,Escalated to Complaint,Customer Service,3
296,6000009214,2024-08-04,Inbound,Service - General,14740.0,Escalated to Complaint,Customer Service,10
297,6000018545,2024-08-04,Inbound,Billing - Estimated Read,25348.0,Escalated to Complaint,Billing,19
298,6000008009,2024-08-04,Inbound,Payment / Direct Debit,29523.0,Escalated to Complaint,Collections,9
299,6000000693,2024-08-04,Inbound,Service - General,,Resolved,Customer Service,12
300,6000002191,2024-08-04,Inbound,Service - General,,Resolved,Customer Service,7
301,6000048024,2024-08-04,Inbound,Billing - Estimated Read,7927.0,Escalated to Complaint,Billing,19
302,6000008208,2024-08-04,Inbound,Service - General,,Information Provided,Customer Service,16
303,6000029819,2024-08-04,Inbound,Billing - Estimated Read,34657.0,Escalated to Complaint,Billing,12
304,6000047574,2024-08-04,Inbound,Service - General,715.0,Escalated to Complaint,Customer Service,4
305,6000014097,2024-08-04,Inbound,Service - General,32699.0,Escalated to Complaint,Customer Service,8
306,6000004638,2024-08-04,Inbound,Service - General,16766.0,Escalated to Complaint,Customer Service,10
307,6000000108,2024-08-04,Inbound,Service - General,21408.0,Escalated to Complaint,Customer Service,21
308,6000026473,2024-08-04,Inbound,Service - General,6980.0,Escalated to Complaint,Customer Service,15
309,6000039288,2024-08-04,Inbound,Service - General,46435.0,Escalated to Complaint,Customer Service,14
310,6000018157,2024-08-04,Inbound,Billing - Estimated Read,14353.0,Escalated to Complaint,Billing,5
311,6000007863,2024-08-04,Inbound,Payment / Direct Debit,22663.0,Escalated to Complaint,Collections,4
312,6000045754,2024-08-04,Inbound,Service - General,,Follow-up Required,Customer Service,4
313,6000028960,2024-08-04,Inbound,Service - General,,Information Provided,Customer Service,22
314,6000012686,2024-08-05,Inbound,Service - General,41563.0,Escalated to Complaint,Customer Service,6
315,6000024320,2024-08-05,Inbound,Service - General,11378.0,Escalated to Complaint,Customer Service,23
316,6000039601,2024-08-05,Inbound,Service - General,48166.0,Escalated to Complaint,Customer Service,5
317,6000020953,2024-08-05,Inbound,Service - General,37278.0,Escalated to Complaint,Customer Service,9
318,6000031816,2024-08-05,Inbound,Service - General,7744.0,Escalated to Complaint,Customer Service,14
319,6000042792,2024-08-05,Inbound,Billing - Estimated Read,1714.0,Escalated to Complaint,Billing,7
320,6000021432,2024-08-05,Inbound,Service - General,,Resolved,Customer Service,15
321,6000021019,2024-08-05,Inbound,Service - General,38077.0,Escalated to Complaint,Customer Service,10
322,6000034702,2024-08-05,Inbound,Service - General,12893.0,Escalated to Complaint,Customer Service,3
323,6000011014,2024-08-05,Inbound,Payment / Direct Debit,23888.0,Escalated to Complaint,Collections,12
324,6000044491,2024-08-05,Inbound,Payment / Direct Debit,42773.0,Escalated to Complaint,Collections,18
325,6000009012,2024-08-05,Inbound,Service - General,,Information Provided,Customer Service,23
326,6000023467,2024-08-05,Inbound,Service - General,12825.0,Escalated to Complaint,Customer Service,17
327,6000027465,2024-08-05,Inbound,Payment / Direct Debit,13588.0,Escalated to Complaint,Collections,16
328,6000026123,2024-08-05,Inbound,Service - General,38446.0,Escalated to Complaint,Customer Service,14
329,6000036700,2024-08-05,Inbound,Payment / Direct Debit,23010.0,Escalated to Complaint,Collections,21
330,6000023024,2024-08-05,Inbound,Payment / Direct Debit,35649.0,Escalated to Complaint,Collections,5
331,6000002055,2024-08-05,Inbound,Billing - Estimated Read,3762.0,Escalated to Complaint,Billing,15
332,6000028650,2024-08-05,Inbound,Service - General,40762.0,Escalated to Complaint,Customer Service,4
333,6000048562,2024-08-05,Inbound,Service - General,43219.0,Escalated to Complaint,Customer Service,15
334,6000012838,2024-08-05,Inbound,Service - General,32901.0,Escalated to Complaint,Customer Service,14
335,6000007328,2024-08-05,Inbound,Billing - Estimated Read,18597.0,Escalated to Complaint,Billing,22
336,6000025711,2024-08-05,Inbound,Payment / Direct Debit,41301.0,Escalated to Complaint,Collections,17
337,6000008769,2024-08-05,Inbound,Service - General,26922.0,Escalated to Complaint,Customer Service,10
338,6000014844,2024-08-05,Inbound,Service - General,44720.0,Escalated to Complaint,Customer Service,3
339,6000016932,2024-08-05,Inbound,Service - General,48960.0,Escalated to Complaint,Customer Service,14
340,6000000102,2024-08-05,Inbound,Service - General,21400.0,Escalated to Complaint,Customer Service,21
341,6000004659,2024-08-05,Inbound,Service - General,48953.0,Escalated to Complaint,Customer Service,6
342,6000045002,2024-08-05,Inbound,Service - General,,Follow-up Required,Customer Service,20
343,6000032377,2024-08-05,Inbound,Service - General,10514.0,Escalated to Complaint,Customer Service,16
344,6000004993,2024-08-05,Inbound,Payment / Direct Debit,22255.0,Escalated to Complaint,Collections,8
345,6000038043,2024-08-05,Inbound,Service - General,36850.0,Escalated to Complaint,Customer Service,6
346,6000048190,2024-08-05,Inbound,Service - General,,Resolved,Customer Service,8
347,6000032639,2024-08-05,Inbound,Payment / Direct Debit,36576.0,Escalated to Complaint,Collections,5
348,6000025849,2024-08-05,Inbound,Service - General,6989.0,Escalated to Complaint,Customer Service,16
349,6000012425,2024-08-05,Inbound,Service - General,25989.0,Escalated to Complaint,Customer Service,9
350,6000024966,2024-08-05,Inbound,Payment / Direct Debit,37406.0,Escalated to Complaint,Collections,16
351,6000027970,2024-08-05,Inbound,Service - General,25344.0,Escalated to Complaint,Customer Service,24
352,6000034921,2024-08-05,Inbound,Payment / Direct Debit,40881.0,Escalated to Complaint,Collections,5
353,6000024526,2024-08-05,Inbound,Service - General,17933.0,Escalated to Complaint,Customer Service,4
354,6000045328,2024-08-05,Inbound,Payment / Direct Debit,1031.0,Escalated to Complaint,Collections,20
355,6000019620,2024-08-05,Inbound,Service - General,,Resolved,Customer Service,7
356,6000029659,2024-08-05,Inbound,Service - General,19360.0,Escalated to Complaint,Customer Service,18
357,6000032789,2024-08-05,Inbound,Payment / Direct Debit,34971.0,Escalated to Complaint,Collections,4
358,6000034275,2024-08-05,Inbound,Service - General,2849.0,Escalated to Complaint,Customer Service,3
359,6000026445,2024-08-05,Inbound,Billing - Estimated Read,10578.0,Escalated to Complaint,Billing,13
360,6000048360,2024-08-05,Inbound,Service - General,,Information Provided,Customer Service,10
361,6000038699,2024-08-05,Inbound,Service - General,8251.0,Escalated to Complaint,Customer Service,14
362,6000043893,2024-08-05,Inbound,Payment / Direct Debit,46250.0,Escalated to Complaint,Collections,10
363,6000041393,2024-08-05,Inbound,Payment / Direct Debit,17639.0,Escalated to Complaint,Collections,20
364,6000047894,2024-08-05,Inbound,Service - General,,Resolved,Customer Service,21
365,6000024218,2024-08-05,Inbound,Billing - Estimated Read,3386.0,Escalated to Complaint,Billing,22
366,6000008160,2024-08-05,Inbound,Billing - Estimated Read,18521.0,Escalated to Complaint,Billing,23
367,6000020531,2024-08-05,Inbound,Billing - Estimated Read,12488.0,Escalated to Complaint,Billing,5
368,6000038428,2024-08-05,Inbound,Service - General,3364.0,Escalated to Complaint,Customer Service,18
369,6000042828,2024-08-05,Inbound,Service - General,,Information Provided,Customer Service,13
370,6000013048,2024-08-05,Inbound,Service - General,27373.0,Escalated to Complaint,Customer Service,19
371,6000049317,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,2
372,6000033611,2024-08-06,Inbound,Service - General,15896.0,Escalated to Complaint,Customer Service,4
373,6000030369,2024-08-06,Inbound,Billing - Estimated Read,27188.0,Escalated to Complaint,Billing,2
374,6000031848,2024-08-06,Inbound,Payment / Direct Debit,47914.0,Escalated to Complaint,Collections,15
375,6000028764,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,21
376,6000036159,2024-08-06,Inbound,Service - General,23773.0,Escalated to Complaint,Customer Service,15
377,6000031878,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,10
378,6000035829,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,12
379,6000017125,2024-08-06,Inbound,Billing - Estimated Read,31820.0,Escalated to Complaint,Billing,16
380,6000003486,2024-08-06,Inbound,Payment / Direct Debit,39950.0,Escalated to Complaint,Collections,15
381,6000003686,2024-08-06,Inbound,Billing - Estimated Read,15843.0,Escalated to Complaint,Billing,17
382,6000013560,2024-08-06,Inbound,Service - General,16776.0,Escalated to Complaint,Customer Service,11
383,6000000994,2024-08-06,Inbound,Payment / Direct Debit,44391.0,Escalated to Complaint,Collections,6
384,6000036440,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,11
385,6000035665,2024-08-06,Inbound,Billing - Estimated Read,32427.0,Escalated to Complaint,Billing,17
386,6000010423,2024-08-06,Inbound,Service - General,37234.0,Escalated to Complaint,Customer Service,13
387,6000001430,2024-08-06,Inbound,Payment / Direct Debit,25863.0,Escalated to Complaint,Collections,8
388,6000014599,2024-08-06,Inbound,Payment / Direct Debit,9104.0,Escalated to Complaint,Collections,8
389,6000033848,2024-08-06,Inbound,Service - General,22072.0,Escalated to Complaint,Customer Service,6
390,6000039298,2024-08-06,Inbound,Service - General,40096.0,Escalated to Complaint,Customer Service,7
391,6000017244,2024-08-06,Inbound,Payment / Direct Debit,29374.0,Escalated to Complaint,Collections,16
392,6000019934,2024-08-06,Inbound,Service - General,26635.0,Escalated to Complaint,Customer Service,17
393,6000025826,2024-08-06,Inbound,Service - General,33072.0,Escalated to Complaint,Customer Service,22
394,6000030543,2024-08-06,Inbound,Billing - Estimated Read,12150.0,Escalated to Complaint,Billing,3
395,6000001469,2024-08-06,Inbound,Service - General,10807.0,Escalated to Complaint,Customer Service,3
396,6000010323,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,9
397,6000029483,2024-08-06,Inbound,Billing - Estimated Read,13449.0,Escalated to Complaint,Billing,12
398,6000013013,2024-08-06,Inbound,Service - General,26280.0,Escalated to Complaint,Customer Service,9
399,6000006080,2024-08-06,Inbound,Billing - Estimated Read,40141.0,Escalated to Complaint,Billing,9
400,6000045366,2024-08-06,Inbound,Service - General,10023.0,Escalated to Complaint,Customer Service,2
401,6000023924,2024-08-06,Inbound,Billing - Estimated Read,7869.0,Escalated to Complaint,Billing,12
402,6000013702,2024-08-06,Inbound,Payment / Direct Debit,3295.0,Escalated to Complaint,Collections,23
403,6000015296,2024-08-06,Inbound,Service - General,33981.0,Escalated to Complaint,Customer Service,13
404,6000032521,2024-08-06,Inbound,Billing - Estimated Read,24402.0,Escalated to Complaint,Billing,3
405,6000044192,2024-08-06,Inbound,Service - General,39249.0,Escalated to Complaint,Customer Service,4
406,6000048368,2024-08-06,Inbound,Service - General,28939.0,Escalated to Complaint,Customer Service,2
407,6000007653,2024-08-06,Inbound,Service - General,25229.0,Escalated to Complaint,Customer Service,6
408,6000034466,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,22
409,6000047524,2024-08-06,Inbound,Service - General,26211.0,Escalated to Complaint,Customer Service,11
410,6000016883,2024-08-06,Inbound,Service - General,31508.0,Escalated to Complaint,Customer Service,22
411,6000039918,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,13
412,6000001350,2024-08-06,Inbound,Payment / Direct Debit,21986.0,Escalated to Complaint,Collections,21
413,6000016576,2024-08-06,Inbound,Service - General,44322.0,Escalated to Complaint,Customer Service,10
414,6000015865,2024-08-06,Inbound,Payment / Direct Debit,25568.0,Escalated to Complaint,Collections,14
415,6000028657,2024-08-06,Inbound,Billing - Estimated Read,17036.0,Escalated to Complaint,Billing,3
416,6000038940,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,16
417,6000021561,2024-08-06,Inbound,Service - General,21885.0,Escalated to Complaint,Customer Service,3
418,6000028424,2024-08-06,Inbound,Service - General,32150.0,Escalated to Complaint,Customer Service,7
419,6000033176,2024-08-06,Inbound,Service - General,25544.0,Escalated to Complaint,Customer Service,12
420,6000012629,2024-08-06,Inbound,Billing - Estimated Read,20390.0,Escalated to Complaint,Billing,17
421,6000047984,2024-08-06,Inbound,Payment / Direct Debit,9794.0,Escalated to Complaint,Collections,12
422,6000032743,2024-08-06,Inbound,Service - General,,Resolved,Customer Service,18
423,6000014206,2024-08-06,Inbound,Service - General,15071.0,Escalated to Complaint,Customer Service,9
424,6000010029,2024-08-07,Inbound,Service - General,1733.0,Escalated to Complaint,Customer Service,14
425,6000043728,2024-08-07,Inbound,Service - General,21848.0,Escalated to Complaint,Customer Service,8
426,6000035473,2024-08-07,Inbound,Service - General,48364.0,Escalated to Complaint,Customer Service,2
427,6000009697,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,5
428,6000030556,2024-08-07,Inbound,Payment / Direct Debit,15702.0,Escalated to Complaint,Collections,7
429,6000019931,2024-08-07,Inbound,Service - General,43234.0,Escalated to Complaint,Customer Service,9
430,6000019632,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,18
431,6000047406,2024-08-07,Inbound,Service - General,21216.0,Escalated to Complaint,Customer Service,11
432,6000018434,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,6
433,6000047122,2024-08-07,Inbound,Payment / Direct Debit,19400.0,Escalated to Complaint,Collections,11
434,6000030442,2024-08-07,Inbound,Payment / Direct Debit,9057.0,Escalated to Complaint,Collections,10
435,6000027351,2024-08-07,Inbound,Payment / Direct Debit,29381.0,Escalated to Complaint,Collections,12
436,6000034863,2024-08-07,Inbound,Service - General,8030.0,Escalated to Complaint,Customer Service,10
437,6000037115,2024-08-07,Inbound,Service - General,1855.0,Escalated to Complaint,Customer Service,10
438,6000026197,2024-08-07,Inbound,Service - General,8523.0,Escalated to Complaint,Customer Service,5
439,6000042467,2024-08-07,Inbound,Service - General,21452.0,Escalated to Complaint,Customer Service,19
440,6000011575,2024-08-07,Inbound,Service - General,,Information Provided,Customer Service,5
441,6000008126,2024-08-07,Inbound,Payment / Direct Debit,5568.0,Escalated to Complaint,Collections,20
442,6000013575,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,23
443,6000030212,2024-08-07,Inbound,Service - General,,Information Provided,Customer Service,12
444,6000002176,2024-08-07,Inbound,Service - General,48486.0,Escalated to Complaint,Customer Service,9
445,6000002045,2024-08-07,Inbound,Service - General,15433.0,Escalated to Complaint,Customer Service,13
446,6000033424,2024-08-07,Inbound,Service - General,4286.0,Escalated to Complaint,Customer Service,20
447,6000008959,2024-08-07,Inbound,Billing - Estimated Read,15161.0,Escalated to Complaint,Billing,21
448,6000004875,2024-08-07,Inbound,Service - General,,Information Provided,Customer Service,9
449,6000042857,2024-08-07,Inbound,Payment / Direct Debit,47079.0,Escalated to Complaint,Collections,22
450,6000021861,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,3
451,6000007618,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,21
452,6000043016,2024-08-07,Inbound,Payment / Direct Debit,2123.0,Escalated to Complaint,Collections,14
453,6000035706,2024-08-07,Inbound,Service - General,,Resolved,Customer Service,20
454,6000041516,2024-08-07,Inbound,Billing - Estimated Read,48367.0,Escalated to Complaint,Billing,17
