CONTRACT_ID,ACCOUNT_NUMBER,MPXN,FUEL_TYPE,TARIFF_NAME,CONTRACT_TYPE,CONTRACT_START_DATE,CONTRACT_END_DATE,RENEWAL_NUMBER,DAYS_TO_EXPIRY_AT_ASOF,EXIT_FEE_APPLICABLE,ACQUISITION_CHANNEL,STATUS
6000007495-E-3,6000007495,4813193702522,Electricity,GreenFix 12,Fixed 12M,2025-12-07,2026-12-02,3,119,False,Price Comparison Site,Active
6000007539-E-1,6000007539,8428936582373,Electricity,StandardVariable,Fixed 24M,2024-11-20,2026-11-10,1,97,False,Web,Ended
6000001459-E-4,6000001459,9368923020983,Electricity,EcoVariable,Fixed 12M,2026-06-05,2027-05-31,4,299,True,Renewal Auto,Active
6000005416-E-4,6000005416,5546322425164,Electricity,FixSecure 12,Fixed 12M,2025-10-09,2026-10-04,4,60,True,Price Comparison Site,Active
6000003488-E-1,6000003488,1842490777228,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000021970-E-1,6000021970,4643727255088,Electricity,FixSecure 12,Fixed 12M,2025-11-19,2026-11-14,1,101,True,Web,Ended
6000004155-E-4,6000004155,2855460291549,Electricity,EcoVariable,Fixed 12M,2025-10-09,2026-10-04,4,60,False,In-Store,Active
6000002334-E-3,6000002334,9185375023999,Electricity,DualSaver 18,Fixed 12M,2026-03-27,2027-03-22,3,229,True,Telesales,Active
6000005946-E-2,6000005946,6392900594891,Electricity,GreenFix 12,Fixed 24M,2025-03-21,2027-03-11,2,218,True,Web,Active
6000022069-E-2,6000022069,3987237287566,Electricity,DualSaver 18,Fixed 12M,2025-12-06,2026-12-01,2,118,True,Web,Active
6000018667-E-2,6000018667,2564073220219,Electricity,GreenFix 12,Fixed 12M,2025-09-04,2026-08-30,2,25,True,Broker,Ended
6000004023-E-3,6000004023,4118095266294,Electricity,FixSecure 24,Fixed 12M,2026-03-05,2027-02-28,3,207,True,Price Comparison Site,Ended
6000003741-E-1,6000003741,2821045319547,Electricity,StandardVariable,Fixed 12M,2025-11-30,2026-11-25,1,112,True,Telesales,Ended
6000008632-E-1,6000008632,5674123057160,Electricity,StandardVariable,Fixed 24M,2025-01-28,2027-01-18,1,166,False,Telesales,Active
6000000694-E-2,6000000694,4367017388040,Electricity,FixSecure 12,Fixed 24M,2025-08-22,2027-08-12,2,372,True,Telesales,Ended
6000005039-E-2,6000005039,9636551332023,Electricity,PriceCapTracker,Fixed 12M,2026-05-11,2027-05-06,2,274,True,Telesales,Active
6000007097-E-3,6000007097,6665481555602,Electricity,EcoVariable,Fixed 12M,2025-11-22,2026-11-17,3,104,False,Telesales,Active
6000012049-E-1,6000012049,4102465120156,Electricity,EcoVariable,Fixed 12M,2025-10-29,2026-10-24,1,80,True,Web,Active
6000014627-E-2,6000014627,7010037129455,Electricity,EcoVariable,Fixed 12M,2026-05-05,2027-04-30,2,268,True,Web,Ended
6000010197-E-1,6000010197,4533204713062,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000016806-E-2,6000016806,8441471826168,Electricity,EcoVariable,Fixed 12M,2026-05-16,2027-05-11,2,279,True,Broker,Ended
6000010724-E-1,6000010724,1567628011337,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000013250-E-2,6000013250,4082607683466,Electricity,FixSecure 12,Fixed 24M,2024-09-09,2026-08-30,2,25,False,Web,Active
6000001239-E-1,6000001239,1851603159520,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000015278-E-1,6000015278,3152503293154,Electricity,GreenFix 12,Fixed 24M,2024-09-29,2026-09-19,1,45,True,Price Comparison Site,Active
6000013286-E-1,6000013286,3933114886013,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000011223-E-1,6000011223,3939241284619,Electricity,FixSecure 24,Fixed 24M,2024-11-17,2026-11-07,1,94,True,Web,Active
6000016546-E-2,6000016546,9390187269705,Electricity,DualSaver 18,Fixed 24M,2025-12-06,2027-11-26,2,478,True,Broker,Active
6000008082-E-1,6000008082,6225883481141,Electricity,EcoVariable,Fixed 12M,2026-06-07,2027-06-02,1,301,False,Telesales,Ended
6000002167-E-4,6000002167,9087467533137,Electricity,PriceCapTracker,Fixed 12M,2026-06-25,2027-06-20,4,319,True,Web,Active
6000012297-E-2,6000012297,1753464575809,Electricity,EcoVariable,Fixed 24M,2025-08-25,2027-08-15,2,375,False,Telesales,Active
6000022751-E-4,6000022751,1599534159061,Electricity,PriceCapTracker,Fixed 12M,2025-12-04,2026-11-29,4,116,True,Web,Active
6000007928-E-1,6000007928,8030392095695,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000015266-E-1,6000015266,2001487856430,Electricity,DualSaver 18,Fixed 24M,2026-05-12,2028-05-01,1,635,True,Renewal Auto,Ended
6000005224-E-1,6000005224,9979569509475,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000021603-E-2,6000021603,1551959878629,Electricity,FixSecure 24,Fixed 24M,2026-02-01,2028-01-22,2,535,True,Renewal Auto,Active
6000013458-E-3,6000013458,9295055078280,Electricity,PriceCapTracker,Fixed 12M,2026-04-29,2027-04-24,3,262,True,Renewal Auto,Active
6000005389-E-2,6000005389,5564887709490,Electricity,GreenFix 12,Fixed 24M,2024-11-27,2026-11-17,2,104,True,Price Comparison Site,Ended
6000024209-E-5,6000024209,2141947899289,Electricity,StandardVariable,Fixed 12M,2026-07-11,2027-07-06,5,335,True,Telesales,Active
6000018935-E-2,6000018935,3713827326002,Electricity,DualSaver 18,Fixed 12M,2026-04-13,2027-04-08,2,246,True,In-Store,Active
6000020618-E-1,6000020618,2494137964263,Electricity,FixSecure 12,Fixed 24M,2025-02-08,2027-01-29,1,177,True,Price Comparison Site,Active
6000004863-E-1,6000004863,2854078609113,Electricity,DualSaver 18,Fixed 12M,2025-12-23,2026-12-18,1,135,False,Telesales,Ended
6000011349-E-1,6000011349,6733030475897,Electricity,DualSaver 18,Fixed 12M,2026-03-23,2027-03-18,1,225,False,In-Store,Ended
6000012238-E-2,6000012238,3397578595930,Electricity,PriceCapTracker,Fixed 12M,2026-03-07,2027-03-02,2,209,True,Web,Active
6000006208-E-1,6000006208,8393659335586,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000010939-E-4,6000010939,4337189239828,Electricity,EcoVariable,Fixed 12M,2026-02-27,2027-02-22,4,201,False,Price Comparison Site,Active
6000009618-E-2,6000009618,4189183157889,Electricity,EcoVariable,Fixed 12M,2026-02-12,2027-02-07,2,186,False,Web,Active
6000003409-E-2,6000003409,1618103151445,Electricity,EcoVariable,Fixed 24M,2025-04-28,2027-04-18,2,256,True,Renewal Auto,Ended
6000005511-E-3,6000005511,4012331854879,Electricity,FixSecure 24,Fixed 12M,2026-06-29,2027-06-24,3,323,False,Web,Active
6000021577-E-1,6000021577,6312591652715,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Active
6000010537-E-2,6000010537,7280626367843,Electricity,GreenFix 12,Fixed 24M,2026-04-28,2028-04-17,2,621,True,Renewal Auto,Active
6000002668-E-1,6000002668,7894623993325,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000004541-E-2,6000004541,9679610163542,Electricity,FixSecure 12,Fixed 24M,2025-08-21,2027-08-11,2,371,False,Telesales,Active
6000000851-E-2,6000000851,5850664679350,Electricity,DualSaver 18,Fixed 12M,2026-07-10,2027-07-05,2,334,False,Price Comparison Site,Active
6000005339-E-2,6000005339,1575927553066,Electricity,FixSecure 12,Fixed 24M,2025-02-14,2027-02-04,2,183,True,Web,Active
6000004919-E-4,6000004919,6519884808949,Electricity,StandardVariable,Fixed 12M,2025-12-22,2026-12-17,4,134,False,Renewal Auto,Active
6000024877-E-1,6000024877,2684577232802,Electricity,PriceCapTracker,Fixed 24M,2024-08-25,2026-08-15,1,10,True,Web,Active
6000018296-E-3,6000018296,9426488844477,Electricity,GreenFix 12,Fixed 12M,2026-06-08,2027-06-03,3,302,True,Price Comparison Site,Ended
6000005844-E-2,6000005844,4795817348625,Electricity,EcoVariable,Fixed 12M,2026-05-18,2027-05-13,2,281,False,Web,Active
6000020836-E-1,6000020836,1360617270180,Electricity,FixSecure 12,Fixed 12M,2026-05-05,2027-04-30,1,268,True,Web,Active
6000019614-E-2,6000019614,3773019569333,Electricity,FixSecure 12,Fixed 12M,2026-03-24,2027-03-19,2,226,True,Web,Ended
6000014198-E-1,6000014198,5325983029620,Electricity,FixSecure 24,Fixed 12M,2026-04-23,2027-04-18,1,256,False,Broker,Active
6000003340-E-2,6000003340,5312543082084,Electricity,DualSaver 18,Fixed 12M,2026-07-31,2027-07-26,2,355,False,Telesales,Active
6000022874-E-2,6000022874,8655090103724,Electricity,GreenFix 12,Fixed 12M,2025-10-28,2026-10-23,2,79,False,Telesales,Ended
6000020787-E-1,6000020787,7812800873278,Electricity,PriceCapTracker,Fixed 24M,2025-06-22,2027-06-12,1,311,False,Renewal Auto,Active
6000016421-E-1,6000016421,8813248076296,Electricity,GreenFix 12,Fixed 24M,2025-10-06,2027-09-26,1,417,False,In-Store,Ended
6000003545-E-1,6000003545,2433025757518,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000024791-E-2,6000024791,1029340755122,Electricity,PriceCapTracker,Fixed 12M,2026-02-13,2027-02-08,2,187,True,Telesales,Active
6000009684-E-2,6000009684,9700882093594,Electricity,FixSecure 12,Fixed 12M,2025-10-03,2026-09-28,2,54,False,Renewal Auto,Ended
6000012362-E-3,6000012362,4204928679520,Electricity,PriceCapTracker,Fixed 12M,2026-01-27,2027-01-22,3,170,True,Web,Active
6000012450-E-4,6000012450,7207100929858,Electricity,StandardVariable,Fixed 12M,2026-05-14,2027-05-09,4,277,False,In-Store,Active
6000002738-E-4,6000002738,9768255854714,Electricity,DualSaver 18,Fixed 12M,2025-10-12,2026-10-07,4,63,False,Renewal Auto,Active
6000005709-E-4,6000005709,9535700557200,Electricity,EcoVariable,Fixed 12M,2025-10-24,2026-10-19,4,75,True,Telesales,Active
6000021097-E-1,6000021097,2735623612263,Electricity,GreenFix 12,Fixed 24M,2026-07-24,2028-07-13,1,708,True,Price Comparison Site,Ended
6000023039-E-1,6000023039,5177321574842,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000020228-E-1,6000020228,2311481535053,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Active
6000007256-E-1,6000007256,1604560862732,Electricity,FixSecure 24,Fixed 24M,2025-11-30,2027-11-20,1,472,False,Telesales,Active
6000011957-E-4,6000011957,1288752585756,Electricity,PriceCapTracker,Fixed 12M,2025-08-17,2026-08-12,4,7,False,Web,Ended
6000018363-E-2,6000018363,3983907724691,Electricity,EcoVariable,Fixed 12M,2025-09-08,2026-09-03,2,29,False,Price Comparison Site,Active
6000003197-E-3,6000003197,9580576208036,Electricity,GreenFix 12,Fixed 12M,2026-05-27,2027-05-22,3,290,False,Renewal Auto,Active
6000001195-E-2,6000001195,5944652697217,Electricity,FixSecure 12,Fixed 12M,2025-10-06,2026-10-01,2,57,True,In-Store,Active
6000004463-E-1,6000004463,2534390453784,Electricity,GreenFix 12,Fixed 12M,2026-01-09,2027-01-04,1,152,True,Renewal Auto,Ended
6000015954-E-1,6000015954,6580539536317,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Ended
6000024995-E-3,6000024995,9101292482813,Electricity,DualSaver 18,Fixed 12M,2026-01-03,2026-12-29,3,146,True,Telesales,Ended
6000009412-E-1,6000009412,6243808879571,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000001828-E-1,6000001828,5163744630529,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000001992-E-2,6000001992,3442636887473,Electricity,EcoVariable,Fixed 12M,2025-10-21,2026-10-16,2,72,True,Telesales,Ended
6000001967-E-1,6000001967,4512168531865,Electricity,DualSaver 18,Fixed 12M,2026-07-12,2027-07-07,1,336,True,Price Comparison Site,Ended
6000021932-E-1,6000021932,8672051071914,Electricity,EcoVariable,Fixed 24M,2026-06-17,2028-06-06,1,671,True,Telesales,Ended
6000002275-E-3,6000002275,4029408015627,Electricity,EcoVariable,Fixed 24M,2026-07-06,2028-06-25,3,690,False,Telesales,Active
6000009749-E-1,6000009749,2525148329903,Electricity,FixSecure 24,Fixed 12M,2025-10-09,2026-10-04,1,60,True,In-Store,Active
6000008357-E-4,6000008357,4830038691509,Electricity,GreenFix 12,Fixed 12M,2025-08-24,2026-08-19,4,14,True,Renewal Auto,Active
6000005078-E-1,6000005078,7323634495585,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000019737-E-2,6000019737,2740535572019,Electricity,PriceCapTracker,Fixed 12M,2026-03-26,2027-03-21,2,228,False,Renewal Auto,Active
6000010546-E-4,6000010546,3284467772454,Electricity,FixSecure 24,Fixed 12M,2026-03-16,2027-03-11,4,218,False,Price Comparison Site,Active
6000012371-E-3,6000012371,2105797700562,Electricity,FixSecure 24,Fixed 12M,2026-02-13,2027-02-08,3,187,False,Broker,Ended
6000007157-E-1,6000007157,9973329374928,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000018687-E-1,6000018687,9984018165541,Electricity,EcoVariable,Fixed 24M,2025-01-24,2027-01-14,1,162,True,Price Comparison Site,Active
6000019252-E-1,6000019252,5443462716794,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000001382-E-2,6000001382,8634843230805,Electricity,GreenFix 12,Fixed 12M,2025-11-08,2026-11-03,2,90,True,Telesales,Active
6000009730-E-1,6000009730,6873997773897,Electricity,EcoVariable,Fixed 12M,2026-03-31,2027-03-26,1,233,True,Price Comparison Site,Ended
6000007504-E-1,6000007504,3132269588080,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000003099-E-2,6000003099,7507827725851,Electricity,StandardVariable,Fixed 24M,2024-12-23,2026-12-13,2,130,False,Price Comparison Site,Active
6000016241-E-3,6000016241,9491460110553,Electricity,DualSaver 18,Fixed 12M,2026-05-29,2027-05-24,3,292,True,Telesales,Ended
6000018335-E-2,6000018335,5165507019917,Electricity,StandardVariable,Fixed 24M,2024-09-04,2026-08-25,2,20,True,Telesales,Ended
6000006691-E-1,6000006691,1587125603232,Electricity,StandardVariable,Fixed 12M,2025-11-02,2026-10-28,1,84,True,Web,Active
6000004015-E-1,6000004015,3010851624699,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Ended
6000002535-E-2,6000002535,8879632165663,Electricity,FixSecure 24,Fixed 12M,2026-05-02,2027-04-27,2,265,True,Broker,Active
6000007023-E-3,6000007023,6883220807914,Electricity,GreenFix 12,Fixed 12M,2025-10-28,2026-10-23,3,79,True,Broker,Active
6000002585-E-3,6000002585,4342366168903,Electricity,FixSecure 12,Fixed 12M,2025-10-01,2026-09-26,3,52,False,Telesales,Active
6000003895-E-3,6000003895,2389708576255,Electricity,EcoVariable,Fixed 12M,2026-02-15,2027-02-10,3,189,True,Broker,Ended
6000016484-E-2,6000016484,9155614771363,Electricity,FixSecure 24,Fixed 24M,2026-05-25,2028-05-14,2,648,True,In-Store,Ended
6000013678-E-1,6000013678,8060331112613,Electricity,FixSecure 12,Fixed 12M,2026-07-14,2027-07-09,1,338,True,Broker,Active
6000003216-E-1,6000003216,8184998996265,Electricity,FixSecure 24,Fixed 12M,2026-05-31,2027-05-26,1,294,True,Web,Active
6000009720-E-4,6000009720,2312261839367,Electricity,DualSaver 18,Fixed 12M,2026-04-15,2027-04-10,4,248,True,Price Comparison Site,Active
6000012874-E-1,6000012874,5180482780533,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000024168-E-1,6000024168,1082562957879,Electricity,EcoVariable,Fixed 24M,2025-10-01,2027-09-21,1,412,False,Price Comparison Site,Ended
6000013335-E-3,6000013335,5932695445607,Electricity,FixSecure 24,Fixed 12M,2026-01-09,2027-01-04,3,152,False,Telesales,Active
6000011743-E-1,6000011743,9179981887948,Electricity,GreenFix 12,Fixed 12M,2025-12-10,2026-12-05,1,122,False,Telesales,Active
6000011927-E-1,6000011927,6246221435115,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000015967-E-3,6000015967,3576634322228,Electricity,EcoVariable,Fixed 12M,2026-04-22,2027-04-17,3,255,False,Price Comparison Site,Ended
6000011538-E-2,6000011538,5835799263031,Electricity,StandardVariable,Fixed 12M,2026-06-14,2027-06-09,2,308,True,Price Comparison Site,Active
6000008639-E-1,6000008639,6951556656616,Electricity,FixSecure 24,Fixed 24M,2026-03-22,2028-03-11,1,584,False,Price Comparison Site,Ended
6000008462-E-1,6000008462,7838394740479,Electricity,FixSecure 24,Fixed 12M,2025-09-24,2026-09-19,1,45,True,Web,Active
6000013581-E-1,6000013581,8290970064606,Electricity,DualSaver 18,Fixed 24M,2025-03-19,2027-03-09,1,216,False,Price Comparison Site,Active
6000003988-E-3,6000003988,1547950396149,Electricity,GreenFix 12,Fixed 12M,2025-11-04,2026-10-30,3,86,True,Telesales,Ended
6000003623-E-3,6000003623,7775128282082,Electricity,EcoVariable,Fixed 12M,2026-02-11,2027-02-06,3,185,True,Web,Ended
6000018589-E-1,6000018589,5493388946180,Electricity,FixSecure 12,Fixed 12M,2026-04-17,2027-04-12,1,250,False,Renewal Auto,Active
6000017970-E-1,6000017970,5761173635463,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000020931-E-1,6000020931,6075397394001,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,In-Store,Active
6000016417-E-2,6000016417,3149672521314,Electricity,FixSecure 12,Fixed 24M,2025-09-24,2027-09-14,2,405,True,Renewal Auto,Active
6000011791-E-1,6000011791,2969184372434,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000024448-E-1,6000024448,2296513169024,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Ended
6000019184-E-2,6000019184,3314808825472,Electricity,EcoVariable,Fixed 24M,2025-05-17,2027-05-07,2,275,True,Renewal Auto,Active
6000016703-E-2,6000016703,2116530425421,Electricity,FixSecure 24,Fixed 12M,2025-11-11,2026-11-06,2,93,True,Renewal Auto,Active
6000014780-E-1,6000014780,1320113330295,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000000790-E-2,6000000790,5514768126320,Electricity,StandardVariable,Fixed 24M,2024-08-29,2026-08-19,2,14,False,Web,Ended
6000008263-E-2,6000008263,4155645155272,Electricity,FixSecure 24,Fixed 24M,2026-04-06,2028-03-26,2,599,False,In-Store,Active
6000007129-E-1,6000007129,3044467996321,Electricity,EcoVariable,Fixed 12M,2026-01-02,2026-12-28,1,145,True,Price Comparison Site,Ended
6000017977-E-2,6000017977,6825115302929,Electricity,PriceCapTracker,Fixed 24M,2025-12-20,2027-12-10,2,492,False,Telesales,Ended
6000008276-E-1,6000008276,7696439639296,Electricity,GreenFix 12,Fixed 12M,2026-02-03,2027-01-29,1,177,True,Price Comparison Site,Ended
6000016912-E-2,6000016912,3898909131754,Electricity,GreenFix 12,Fixed 24M,2025-07-24,2027-07-14,2,343,False,Price Comparison Site,Active
6000022035-E-2,6000022035,4464274119384,Electricity,DualSaver 18,Fixed 12M,2026-06-27,2027-06-22,2,321,False,Broker,Active
6000015678-E-1,6000015678,2289484468479,Electricity,EcoVariable,Fixed 24M,2024-10-31,2026-10-21,1,77,True,Web,Active
6000006858-E-3,6000006858,9045052703050,Electricity,StandardVariable,Fixed 12M,2025-11-25,2026-11-20,3,107,False,Web,Active
6000010215-E-2,6000010215,9100634663889,Electricity,FixSecure 12,Fixed 12M,2025-12-12,2026-12-07,2,124,False,Web,Active
6000021257-E-1,6000021257,2354053322136,Electricity,StandardVariable,Fixed 12M,2025-08-19,2026-08-14,1,9,True,Web,Ended
6000012163-E-2,6000012163,3881058116999,Electricity,DualSaver 18,Fixed 24M,2026-07-12,2028-07-01,2,696,True,Price Comparison Site,Ended
6000006937-E-2,6000006937,1426912734361,Electricity,FixSecure 24,Fixed 12M,2025-10-03,2026-09-28,2,54,False,In-Store,Ended
6000003493-E-2,6000003493,1200448326900,Electricity,FixSecure 24,Fixed 24M,2025-04-18,2027-04-08,2,246,False,In-Store,Active
6000013719-E-1,6000013719,9981128650707,Electricity,PriceCapTracker,Fixed 12M,2025-12-27,2026-12-22,1,139,True,Telesales,Active
6000002578-E-2,6000002578,1563250808104,Electricity,PriceCapTracker,Fixed 24M,2026-03-21,2028-03-10,2,583,True,Telesales,Ended
6000000874-E-2,6000000874,8336701072038,Electricity,FixSecure 12,Fixed 24M,2025-05-15,2027-05-05,2,273,False,In-Store,Active
6000024883-E-1,6000024883,6148353451116,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
